Table name: Joined
COMMENT: 
*** End of mandatory fields ***


*** End of mandatory fields ***


*** End of mandatory fields ***


*** Column names ***


*** Column names ***


*** Colu...
EXTNAME: OBJECTS
LONGSTRN: OGIP 1.0
COMMENT: 
*** End of mandatory fields ***


*** Column names ***


*** Column formats ***

Match type: Pair match, best matched pairs only
Match algorithm: Sky
Join Type: 1 and 2 (An output row for each row represented in both input tables)
First input table: 1: ERCSC_f857.fits
Second input table: 20: IIFSCz_v4.fits
+---------------+---------------+---------------+---------------+---------------+---------------+--------------+-------------+--------------+-------------+-------------+---------+----------+-----------+-----------+------------+------------+-------------------------+----------------------+
| BANDFILL217   | BANDFILL217ER | BANDFILL353   | BANDFILL353ER | BANDFILL545   | BANDFILL545ER | FLUX857      | FLUXERR     | NAMEIRAS     | RA          | DEC         | S12     | S25      | S60       | S100      | ZSPEC      | Z          | NAMENED                 | Separation           |
| 205.04486     | 49.594204     | 301.47644     | 73.79904      | 620.6658      | 57.322277     | 2111.8274    | 95.066284   | F04305-5442  | 67.91473    | -54.60227   | 0.14    | 0.1      | 0.74      | 3.59      | 0.003546   | 0.003546   | NGC 1617                | 11.604351005485459   |
| 230.49501     | 56.874493     | 561.0712      | 63.096153     | 1273.124      | 75.20102      | 4363.9634    | 101.38266   | F03300-5204  | 52.88081    | -51.90487   | 0.36    | 0.5      | 3.72      | 11.09     | 0.003549   | 0.003549   | IC 1954                 | 19.36026900702872    |
| 172.84692     | 86.4501       | 204.7691      | 143.44844     | 711.95544     | 98.25839      | 2245.323     | 172.39748   | F22599-4106  | 345.69373   | -40.8352    | 0.14    | 0.2      | 2.86      | 6.34      | 0.003549   | 0.003549   | NGC 7462                | 39.510152275289755   |
| 175.3449      | 77.86761      | 582.742       | 150.68451     | 1228.42       | 152.44955     | 4110.5645    | 186.70067   | F12542-0815  | 194.20378   | -8.5253     | 0.86    | 3.79     | 19.04     | 25.01     | 0.003552   | 0.003552   | NGC 4818                | 16.059216608438557   |
| 152.23051     | 66.684586     | 149.58656     | 113.769455    | 1085.8083     | 116.433815    | 2478.7378    | 150.97102   | F12367-0015  | 189.82808   | -0.53195    | 0.17    | 0.38     | 2.09      | 4.5       | 0.003566   | 0.003566   | NGC 4592                | 29.64259502708369    |
| 242.93622     | 54.487225     | 428.1595      | 113.88993     | 1159.3202     | 81.15157      | 3095.3809    | 129.77798   | F03085-5331  | 47.50513    | -53.33573   | 0.24    | 0.22     | 2.47      | 6.08      | 0.003576   | 0.003576   | NGC 1249                | 23.033629399318713   |
| 76.9344       | 72.37392      | 596.5944      | 137.58418     | 1830.5294     | 115.798904    | 6854.185     | 130.16335   | F12035+4951  | 181.53584   | 49.58335    | 0.61    | 0.98     | 8.24      | 19.45     | 0.003584   | 0.003584   | NGC 4100                | 30.462857073601004   |
| 253.04167     | 81.10211      | 510.8522      | 78.23056      | 1507.1552     | 72.52517      | 6185.2466    | 94.034386   | F03373-3129  | 54.84715    | -31.3214    | 0.83    | 1.42     | 12.1      | 26.2      | 0.003585   | 0.003585   | NGC 1406                | 5.370875900351916    |
| 66.48832      | 54.85642      | 475.81567     | 74.752914     | 2069.4915     | 107.68857     | 7448.0547    | 188.88715   | F03404-4722  | 55.50647    | -47.22208   | 0.45    | 0.45     | 4.37      | 14.21     | 0.003586   | 0.003586   | NGC 1433                | 5.50602750387928     |
| 3.9578311     | 49.40365      | 64.16877      | 90.726654     | 717.47046     | 115.65054     | 2026.9935    | 197.33386   | F03451-3351  | 56.77003    | -33.70984   | 0.156   | 0.105    | 0.575     | 2.945     | 0.003602   | 0.003602   | IC 1993                 | 23.606002852217078   |
| 31.354458     | 70.57668      | 131.0626      | 140.93826     | 482.1417      | 140.89697     | 2175.899     | 134.33652   | F13237+0221  | 201.5821    | 2.10076     | 0.19    | 0.447    | 2.787     | 7.162     | 0.003629   | 0.003629   | NGC 5147                | 7.757439603699104    |
| 87.769775     | 97.26465      | 515.3615      | 124.91047     | 471.4361      | 140.25322     | 2674.1963    | 149.28265   | F12195+0919  | 185.52344   | 9.04355     | 0.08    | 0.14     | 0.82      | 3.91      | 0.003643   | 0.003643   | NGC 4307                | 34.83444237573198    |
| 130.47867     | 66.42636      | 382.61197     | 124.29347     | 1073.8699     | 137.91415     | 2567.9512    | 248.52739   | F10518+1736  | 163.62303   | 17.34403    | 0.172   | 0.167    | 0.696     | 3.222     | 0.003673   | 0.003673   | NGC 3454                | 85.03826149454552    |
| 155.10156     | 67.33184      | 678.3788      | 127.53625     | 2339.857      | 141.82193     | 8191.2183    | 222.98521   | F10124-2837  | 153.67546   | -28.87206   | 0.94    | 1.66     | 13.36     | 30.28     | 0.003673   | 0.003673   | NGC 3175                | 9.319210082050153    |
| 125.96123     | 51.233017     | 302.83896     | 129.37039     | 1163.6672     | 116.42749     | 3784.1084    | 198.31755   | F10068-2849  | 152.28116   | -29.0643    | 0.09    | 0.11     | 0.91      | 4.45      | 0.003683   | 0.003683   | NGC 3137                | 29.518965787173634   |
| -34.24173     | 60.00139      | 458.42715     | 134.46405     | 1305.3057     | 132.69206     | 3091.131     | 161.37885   | F13016-0517  | 196.05476   | -5.55162    | 0.41    | 0.83     | 1.81      | 4.38      | 0.003696   | 0.003696   | NGC 4941                | 28.268699982411366   |
| -10.73805     | 49.00079      | 1.5896207     | 122.18816     | 931.388       | 120.47793     | 3571.813     | 159.63005   | F11538+5524  | 179.11719   | 55.12524    | 0.507   | 0.834    | 6.567     | 15.23     | 0.003699   | 0.003699   | NGC 3982                | 25.469642434681123   |
| 67.25069      | 68.066536     | 643.56934     | 136.5788      | 2150.7244     | 204.64255     | 7408.217     | 465.77692   | F11009-2249  | 165.84903   | -23.08679   | 0.91    | 0.88     | 8.37      | 20.63     | 0.003699   | 0.003699   | NGC 3511                | 12.102181228053462   |
| -81.557274    | 64.1983       | 421.11972     | 124.55876     | 588.3543      | 133.8758      | 3257.0356    | 143.02698   | F12456-0303  | 192.0568    | -3.33271    | 0.73    | 2.57     | 13.69     | 20.31     | 0.003703   | 0.003703   | NGC 4691                | 16.643321121040344   |
| 196.1073      | 74.4182       | 434.4531      | 142.91156     | 1000.6825     | 117.88493     | 2849.8333    | 200.95338   | F10049+5319  | 152.04196   | 53.08348    | 0.19    | 0.27     | 2.17      | 5.0       | 0.003709   | 0.003709   | UGC 05459               | 29.277057756626974   |
| 20.259554     | 63.820206     | 561.7525      | 123.10887     | 1907.999      | 244.36748     | 4811.198     | 597.35974   | F10042-2941  | 151.63882   | -29.93537   | 0.2     | 0.791    | 5.042     | 5.134     | 0.003712   | 0.003712   | NGC 3125                | 151.94733158255127   |
| 320.35724     | 70.61296      | 1275.6544     | 150.82425     | 4901.547      | 127.948166    | 20531.152    | 216.49919   | F09585+5555  | 150.49135   | 55.68       | 2.17    | 3.27     | 48.09     | 92.0      | 0.003723   | 0.003723   | NGC 3079                | 10.034423256449594   |
| 153.75525     | 48.375145     | 344.98013     | 113.810745    | 447.55936     | 143.28741     | 3725.617     | 340.3085    | F12471+1526  | 192.41084   | 15.16421    | 0.17    | 0.57     | 5.41      | 12.21     | 0.003753   | 0.003753   | NGC 4710                | 12.498395838711659   |
| 376.28595     | 62.744316     | 1823.295      | 141.03104     | 5457.46       | 124.70602     | 16336.176    | 318.10327   | F12301+0023  | 188.18994   | 0.11504     | 0.77    | 1.06     | 7.37      | 19.39     | 0.003764   | 0.003764   | NGC 4517                | 36.43939862059784    |
| 61.354496     | 37.6182       | 329.2786      | 69.8299       | 933.9184      | 81.98111      | 2446.1343    | 104.658585  | F03562-4902  | 59.42736    | -48.91136   | 0.08    | 0.18     | 1.64      | 4.55      | 0.003766   | 0.003766   | NGC 1494                | 10.52285636538163    |
| 92.13312      | 61.5421       | 357.72955     | 107.4492      | 1494.5679     | 179.07983     | 4415.22      | 262.01694   | F10586+0353  | 165.31737   | 3.62804     | 0.29    | 0.6      | 3.36      | 8.8       | 0.003768   | 0.003768   | NGC 3495                | 39.547602766650265   |
| 30.413662     | 40.48566      | 125.45027     | 72.10702      | 332.71735     | 88.27441      | 1799.3534    | 122.9136    | F04155-6019  | 64.10226    | -60.20684   | 0.388   | 0.647    | 5.597     | 12.62     | 0.003779   | 0.003779   | IC 2056                 | 12.607945199370745   |
| -102.06014    | 88.62448      | 60.600235     | 143.44197     | 590.6901      | 109.14317     | 1957.9911    | 139.64293   | F12507+0132  | 193.33846   | 1.26912     | 0.17    | 0.14     | 1.06      | 3.85      | 0.003784   | 0.003784   | NGC 4771                | 20.886657193265773   |
| 139.63521     | 53.277386     | 852.7829      | 100.55105     | 3136.9382     | 110.53184     | 12345.514    | 172.5754    | F12190+1452  | 185.38663   | 14.60605    | 0.81    | 1.02     | 5.04      | 21.07     | 0.003786   | 0.003786   | NGC 4298                | 93.99993162255812    |
| 810.0091      | 62.365032     | 2640.0032     | 147.9957      | 10513.946     | 146.37889     | 47377.64     | 373.98975   | F02401-0013  | 40.66988    | -0.01329    | 40.94   | 0.01     | 189.16    | 227.56    | 0.003793   | 0.003793   | MESSIER 077             | 16.54817554802156    |
| 28.191437     | 81.69571      | -44.639145    | 155.93048     | 555.4589      | 116.64383     | 1692.8163    | 151.64099   | F13536+0529  | 209.03018   | 5.2547      | 0.22    | 0.12     | 1.7       | 4.82      | 0.003799   | 0.003799   | NGC 5363                | 41.103759200364266   |
| 15.458251     | 37.37172      | 209.82994     | 59.969196     | 340.95743     | 50.526436     | 1167.6251    | 67.07949    | F03512-4737  | 58.19837    | -47.47752   | 0.086   | 0.081    | 0.858     | 2.283     | 0.003839   | 0.003839   | NGC 1483                | 35.5825663525922     |
| 134.90689     | 67.273605     | -57.420994    | 102.99697     | 771.4527      | 121.83873     | 2982.8098    | 252.43648   | F01103+0043  | 18.23182    | 0.99189     | 0.15    | 0.48     | 2.87      | 5.26      | 0.003843   | 0.003843   | NGC 0428                | 21.850559062868918   |
| 315.06934     | 66.8856       | 1324.6083     | 127.90464     | 3469.98       | 122.74453     | 15552.492    | 224.21501   | F13350+0908  | 204.38362   | 8.88506     | 1.67    | 2.79     | 20.04     | 48.14     | 0.003846   | 0.003846   | NGC 5248                | 29.26029221925999    |
| 26.342287     | 63.331234     | 736.96765     | 133.30623     | 2932.9475     | 195.69144     | 9063.077     | 320.9065    | F11182+5326  | 170.26227   | 53.16943    | 1.03    | 1.39     | 9.71      | 25.15     | 0.003856   | 0.003856   | NGC 3631                | 29.87842566305413    |
| 2.4655342     | 70.200874     | 92.781944     | 128.01842     | 1018.0061     | 136.64642     | 3537.9768    | 127.49025   | F11251+1729  | 171.93309   | 17.22406    | 0.32    | 0.49     | 3.82      | 10.31     | 0.003856   | 0.003856   | NGC 3686                | 10.351687845272567   |
| 111.92228     | 122.49462     | 348.4189      | 113.43647     | 1026.5057     | 213.83917     | 5289.3496    | 216.86191   | F10207+2007  | 155.87753   | 19.86495    | 0.83    | 2.03     | 7.81      | 16.32     | 0.003859   | 0.003859   | NGC 3227                | 15.193286012581488   |
| 33.917316     | 74.37471      | 82.36831      | 108.003204    | 1017.81146    | 128.44539     | 2362.5332    | 130.07164   | F11245+1718  | 171.79655   | 17.03031    | 0.3     | 0.37     | 2.33      | 6.94      | 0.003879   | 0.003879   | NGC 3684                | 16.182308155521277   |
| 326.9915      | 73.64144      | 1278.9634     | 80.04997      | 3662.551      | 97.36503      | 12637.42     | 157.6172    | F03428-4448  | 56.13298    | -44.64483   | 0.81    | 0.98     | 9.02      | 30.97     | 0.003896   | 0.003896   | NGC 1448                | 10.742746921535923   |
| 0.7218176     | 52.609108     | 80.51916      | 136.34158     | 603.2124      | 127.55042     | 2146.507     | 142.26259   | F13457+0412  | 207.06683   | 3.95086     | 0.18    | 0.23     | 1.21      | 3.61      | 0.003906   | 0.003906   | NGC 5300                | 23.902212815078087   |
| -64.12011     | 49.966396     | -52.32772     | 102.22081     | 405.45062     | 96.602936     | 1014.9242    | 119.80903   | F12313+3033  | 188.46307   | 30.27748    | 0.114   | 0.133    | 0.308     | 1.627     | 0.003909   | 0.003909   | NGC 4525                | 22.123767883677168   |
| 165.45032     | 44.387127     | 195.97752     | 71.75673      | 1456.8712     | 85.4472       | 4556.859     | 138.04755   | F04028-5414  | 61.01133    | -54.10006   | 0.29    | 0.39     | 2.76      | 8.92      | 0.00392    | 0.00392    | NGC 1515                | 12.118393138489104   |
| -88.029305    | 61.01983      | 208.11055     | 125.942474    | 678.8005      | 102.87793     | 1905.9553    | 143.74213   | F11465+5621  | 177.31404   | 56.08435    | 0.108   | 0.075    | 0.415     | 2.019     | 0.003923   | 0.003923   | NGC 3898                | 16.959770232272778   |
| 1.8653713     | 119.59068     | 308.8406      | 183.69496     | 686.9108      | 145.47981     | 3464.8542    | 169.0852    | F13025-0613  | 196.28207   | -6.49382    | 0.26    | 0.34     | 2.54      | 6.04      | 0.003923   | 0.003923   | NGC 4951                | 15.491558238580135   |
| 17.923784     | 26.329119     | 255.53964     | 38.8405       | 946.6354      | 100.93994     | 3209.1523    | 212.39857   | F05416-6419  | 85.46301    | -64.3011    | 0.201   | 0.247    | 2.68      | 8.187     | 0.00395    | 0.00395    | NGC 2082                | 19.78147067612748    |
| 109.44052     | 59.887867     | -31.532885    | 140.1411      | 724.348       | 126.7571      | 2015.2498    | 122.449135  | F12584+0014  | 195.24442   | -0.02754    | 0.24    | 0.39     | 2.64      | 6.64      | 0.003965   | 0.003965   | NGC 4904                | 15.222862615274776   |
| -56.090904    | 72.56852      | 126.747925    | 154.02695     | 801.55817     | 100.471634    | 1676.0767    | 121.98495   | F12493+2602  | 192.94151   | 25.77732    | 0.15    | 0.3      | 2.16      | 4.29      | 0.003969   | 0.003969   | NGC 4747                | 35.034113770846545   |
| 257.50235     | 39.041355     | 1494.8599     | 99.000885     | 4394.101      | 183.98074     | 16073.239    | 416.96118   | F04101-3300  | 63.0047     | -32.89561   | 0.82    | 1.08     | 9.58      | 29.24     | 0.003983   | 0.003983   | IRAS  04100-3301        | 66.55590714726547    |
| 92.08446      | 85.61509      | 676.95135     | 129.19464     | 1239.9042     | 161.62946     | 2879.7764    | 131.15808   | F22594-3950  | 345.54343   | -39.5694    | 0.26    | 0.37     | 1.29      | 3.65      | 0.003999   | 0.003999   | NGC 7456                | 13.983026006526694   |
| 318.94604     | 50.1162       | 1468.3553     | 95.54396      | 3937.523      | 135.30562     | 12393.364    | 396.58115   | F12478+2545  | 192.58208   | 25.48286    | 0.153   | 0.158    | 0.875     | 13.44     | 0.004026   | 0.004026   | IRAS  12478+2545        | 80.19114000027281    |
| 82.80627      | 83.20821      | 434.87482     | 137.81998     | 1879.6454     | 194.06114     | 6806.8535    | 489.44397   | F11445-1634  | 176.76901   | -16.85464   | 0.57    | 0.6      | 5.87      | 15.35     | 0.004029   | 0.004029   | NGC 3887                | 28.665490277138566   |
| 46.455856     | 84.53658      | 537.4216      | 89.60729      | 1560.6831     | 119.586395    | 4315.8853    | 131.6166    | F02410+0109  | 40.91916    | 1.37587     | 0.21    | 0.18     | 2.74      | 7.61      | 0.00403    | 0.00403    | NGC 1073                | 16.303216903899017   |
| 195.53957     | 38.421013     | 1388.6472     | 81.542336     | 5012.2363     | 91.12344      | 20351.104    | 164.33516   | F05035-3802  | 76.31023    | -37.98075   | 3.03    | 4.19     | 34.65     | 77.86     | 0.004039   | 0.004039   | NGC 1792                | 12.97028692193728    |
| 116.36673     | 44.27364      | 539.2059      | 53.684933     | 1562.4999     | 88.28245      | 4901.417     | 243.28609   | F06070-6147  | 91.8744     | -61.80758   | 0.5     | 0.64     | 5.71      | 14.56     | 0.004039   | 0.004039   | ESO 121- G 006          | 14.323761726450057   |
| 155.16644     | 70.455925     | 173.33354     | 131.70984     | 828.4195      | 137.14824     | 2769.8005    | 156.6596    | F12309+0855  | 188.37616   | 8.65446     | 0.31    | 0.71     | 3.76      | 6.56      | 0.004085   | 0.004085   | NGC 4519                | 37.28850655363763    |
| 127.74549     | 95.26044      | 357.762       | 117.7729      | 518.4759      | 69.0439       | 2801.074     | 94.920494   | F13230+4331  | 201.30798   | 43.26726    | 0.37    | 0.615    | 5.61      | 13.09     | 0.004086   | 0.004086   | NGC 5145                | 39.63486265009921    |
| -62.043873    | 53.499992     | 208.11055     | 79.699356     | 766.9109      | 72.45722      | 2414.861     | 105.7664    | F04476-5953  | 72.09912    | -59.80031   | 0.2     | 0.33     | 2.75      | 6.22      | 0.004095   | 0.004095   | NGC 1688                | 22.859082361927676   |
| 477.0322      | 55.474545     | 2345.8584     | 125.54418     | 7646.7896     | 202.76952     | 28066.96     | 703.7851    | F12338+2615  | 189.08669   | 25.98739    | 1.39    | 1.55     | 8.94      | 42.94     | 0.004103   | 0.004103   | NGC 4565                | 9.98019418594636     |
| 2.3357692     | 84.83975      | 140.1786      | 140.82297     | 1227.0575     | 108.03425     | 5420.2173    | 170.44347   | F12554+0150  | 194.50497   | 1.57584     | 0.41    | 0.48     | 9.19      | 20.11     | 0.00411    | 0.00411    | NGC 4845                | 5.156858099001447    |
| 193.54443     | 67.9124       | 498.94626     | 108.36826     | 2055.8662     | 105.79736     | 7859.766     | 120.71872   | F11596+6224  | 180.55086   | 62.13722    | 0.99    | 1.57     | 13.26     | 29.58     | 0.004116   | 0.004116   | NGC 4041                | 10.808761651242976   |
| 74.128235     | 53.745747     | 658.68695     | 135.57578     | 2292.9468     | 159.95857     | 8656.88      | 562.23395   | F10116+0342  | 153.56291   | 3.46612     | 1.01    | 0.82     | 7.17      | 19.77     | 0.00413    | 0.00413    | NGC 3169                | 87.2009931909026     |
| 51.82488      | 67.30437      | 682.3366      | 124.31156     | 1322.6942     | 147.55826     | 4602.99      | 378.6213    | F03256-0833  | 52.02483    | -8.38862    | 0.16    | 0.18     | 1.57      | 4.53      | 0.004133   | 0.004133   | NGC 1337                | 15.406709309509747   |
| 79.56214      | 54.034187     | 113.86875     | 129.83565     | 697.09735     | 107.13186     | 2870.7578    | 174.7034    | F12498-0055  | 193.09213   | -1.19969    | 0.34    | 0.38     | 2.35      | 7.35      | 0.004133   | 0.004133   | NGC 4753                | 19.0966795720109     |
| 96.869545     | 76.35172      | 243.82835     | 140.56676     | 1218.6227     | 153.13634     | 3405.0974    | 160.85335   | F02370-0820  | 39.85733    | -8.14107    | 0.35    | 0.54     | 3.74      | 10.85     | 0.00414    | 0.00414    | NGC 1035                | 48.82060116046858    |
| 164.62308     | 56.3494       | 815.9296      | 151.08801     | 2393.904      | 114.365105    | 7672.775     | 196.93039   | F13536+0515  | 209.05002   | 5.01446     | 0.48    | 1.0      | 4.11      | 13.93     | 0.00414    | 0.00414    | NGC 5364                | 12.362944848508874   |
| 99.4324       | 61.287983     | 245.54774     | 66.808586     | 960.1958      | 86.70514      | 3290.223     | 109.86076   | F03348-4407  | 54.13135    | -43.95684   | 0.25    | 0.38     | 3.39      | 9.18      | 0.004146   | 0.004146   | IC 1970                 | 4.483886043257925    |
| 31.841078     | 31.573462     | 137.77794     | 70.81233      | 457.94055     | 67.01241      | 1187.2196    | 104.280624  | F05062-5947  | 76.73708    | -59.7269    | 0.04    | 0.045    | 0.401     | 1.157     | 0.004163   | 0.004163   | NGC 1824                | 89.27625623483297    |
| 12.611532     | 65.85093      | 268.84055     | 143.76822     | 377.55115     | 122.290726    | 1525.0951    | 116.233635  | F22395-3019  | 340.57672   | -30.0553    | 0.15    | 0.24     | 0.92      | 2.69      | 0.004166   | 0.004166   | NGC 7361                | 38.643073478764094   |
| 166.99129     | 81.974174     | 442.6607      | 134.49333     | 844.5104      | 123.55821     | 2804.1882    | 182.87558   | F10409+1508  | 160.91212   | 14.87186    | 0.14    | 0.32     | 1.58      | 5.2       | 0.004203   | 0.004203   | NGC 3346                | 26.043432697269107   |
| 73.21988      | 67.06871      | 430.49524     | 135.40347     | 2063.3276     | 164.13408     | 6032.903     | 197.48743   | F12517-1015  | 193.59895   | -10.53722   | 0.54    | 0.72     | 7.42      | 16.54     | 0.004203   | 0.004203   | NGC 4781                | 5.713519947813675    |
| 7.688574      | 72.066666     | 393.41492     | 119.47485     | 604.7047      | 132.0285      | 1681.1375    | 161.59805   | F12242+0909  | 186.69678   | 8.88458     | 0.126   | 0.101    | 0.402     | 1.78      | 0.004236   | 0.004236   | NGC 4411b               | 38.96765099900068    |
| 48.596977     | 77.80104      | 438.18384     | 124.43794     | 1608.8909     | 179.25151     | 4715.5938    | 275.6793    | F10153+2205  | 154.52773   | 21.83301    | 0.32    | 0.47     | 3.33      | 9.84      | 0.00424    | 0.00424    | NGC 3190                | 75.22691566898574    |
| 512.1336      | 47.964146     | 2261.2842     | 135.27876     | 7157.7056     | 117.69368     | 26652.781    | 422.2042    | F02441-3029  | 41.57941    | -30.27491   | 2.59    | 7.0      | 41.76     | 78.72     | 0.00424    | 0.00424    | NGC 1097                | 4.446235624298888    |
| 52.13307      | 57.574955     | 245.09357     | 150.88791     | 1248.0793     | 157.12007     | 2907.1243    | 185.4872    | F10443+1732  | 161.76683   | 17.2737     | 0.37    | 0.43     | 3.43      | 9.13      | 0.004266   | 0.004266   | NGC 3370                | 27.640220772238035   |
| 196.09108     | 71.690346     | 111.40322     | 157.6305      | 1201.883      | 119.674126    | 3677.6687    | 215.16696   | F13063-1515  | 197.23839   | -15.5163    | 0.75    | 1.59     | 10.44     | 15.71     | 0.004266   | 0.004266   | NGC 4984                | 17.929939866972095   |
| -99.010666    | 59.049877     | 335.53973     | 107.83615     | 1179.1093     | 138.09067     | 3765.0005    | 125.579636  | F10498+2311  | 163.14894   | 22.93412    | 0.68    | 1.11     | 10.78     | 18.82     | 0.00428    | 0.00428    | NGC 3437                | 25.82571366699231    |
| 116.88579     | 48.46248      | 267.57535     | 58.325016     | 467.3485      | 63.337605     | 1603.5704    | 87.01088    | F03567-4436  | 59.59085    | -44.46625   | 0.06    | 0.16     | 1.49      | 3.98      | 0.004282   | 0.004282   | NGC 1495                | 25.169735960886328   |
| 32.262814     | 36.700836     | 529.7979      | 94.11522      | 1725.3549     | 98.666855     | 6299.505     | 157.18532   | F04135-5611  | 63.65226    | -56.06081   | 0.66    | 0.82     | 6.93      | 20.7      | 0.004284   | 0.004284   | NGC 1546                | 13.971188728475802   |
| 43.747013     | 49.507042     | 333.10666     | 130.83755     | 670.17114     | 129.25508     | 1512.1511    | 147.22032   | F11211+1805  | 170.93958   | 17.81857    | 0.223   | 0.203    | 1.58      | 4.073     | 0.004287   | 0.004287   | NGC 3659                | 45.441610663805484   |
| 84.60675      | 94.650276     | 235.71805     | 159.8576      | 749.65216     | 132.70135     | 2681.6902    | 288.10007   | F12323+1549  | 188.70728   | 15.5704     | 0.272   | 0.14     | 1.523     | 5.515     | 0.00429    | 0.00429    | NGC 4540                | 104.28925764156362   |
| 57.420994     | 56.49438      | 249.86243     | 83.24555      | 651.29034     | 137.35384     | 3135.3162    | 251.60516   | F09036+6040  | 136.8897    | 60.47929    | 0.36    | 0.49     | 3.07      | 10.06     | 0.0043     | 0.0043     | NGC 2742                | 20.871648911062543   |
| 103.87685     | 92.96959      | 316.43185     | 122.38049     | 1043.5049     | 124.2407      | 3950.3699    | 157.04144   | F22566-3758  | 344.86133   | -37.70288   | 0.3     | 0.58     | 4.51      | 11.31     | 0.004312   | 0.004312   | IC 5273                 | 13.07053957284822    |
| 23.244148     | 57.69812      | 125.22318     | 155.62337     | 669.5872      | 122.79987     | 3457.425     | 208.18117   | F12540-0717  | 194.16927   | -7.5628     | 0.489   | 0.725    | 8.463     | 15.41     | 0.004323   | 0.004323   | IC 3908                 | 25.256278978285646   |
| 234.04732     | 81.69003      | 281.91437     | 149.40204     | 983.8779      | 104.93372     | 2444.934     | 168.20934   | F10107+2259  | 153.37946   | 22.73105    | 0.25    | 0.52     | 2.93      | 6.48      | 0.004336   | 0.004336   | NGC 3162                | 39.211118450370805   |
| 56.090904     | 72.44212      | 444.89917     | 127.04815     | 294.24203     | 117.42179     | 2990.4336    | 194.40965   | F10138+2122  | 154.14224   | 21.12305    | 0.572   | 1.083    | 9.144     | 16.72     | 0.004343   | 0.004343   | NGC 3177                | 29.72393220104477    |
| 252.73347     | 72.37414      | 661.412       | 135.07121     | 2488.5676     | 176.56125     | 6014.833     | 212.57231   | F10394+1400  | 160.5314    | 13.747      | 0.52    | 0.46     | 3.43      | 10.32     | 0.004343   | 0.004343   | NGC 3338                | 12.30060037864018    |
| 5.1581573     | 74.54322      | 167.13727     | 117.2137      | 276.2696      | 94.56621      | 1240.6827    | 135.58417   | F03350-3540  | 54.2378     | -35.50668   | 0.19    | 0.15     | 2.16      | 5.56      | 0.004343   | 0.004343   | NGC 1387                | 26.598250074303525   |
| 244.39609     | 45.13652      | 844.31573     | 69.08908      | 2897.1973     | 82.37955      | 10797.028    | 154.32059   | F04170-6254  | 64.39909    | -62.78369   | 1.76    | 2.99     | 29.19     | 55.65     | 0.00435    | 0.00435    | NGC 1559                | 31.719768457078178   |
| 124.687904    | 80.15708      | 228.09436     | 144.8112      | 170.77069     | 167.69289     | 1954.8442    | 154.24019   | F10320+2154  | 158.69707   | 21.64828    | 0.14    | 0.235    | 1.668     | 4.937     | 0.004356   | 0.004356   | NGC 3287                | 3.1051514579715365   |
| 194.53389     | 88.94896      | 422.6769      | 115.3391      | 1144.7865     | 105.406235    | 3403.0537    | 144.6226    | F12050+0258  | 181.90482   | 2.69044     | 0.26    | 0.31     | 2.09      | 5.6       | 0.004366   | 0.004366   | NGC 4116                | 21.091554791958043   |
| -19.156551    | 54.218483     | 191.0789      | 65.91663      | 745.8241      | 70.14041      | 2450.222     | 83.2182     | F17314+7544  | 262.40634   | 75.70433    | 0.29    | 0.27     | 2.55      | 6.93      | 0.00438    | 0.00438    | NGC 6412                | 31.380011542601196   |
| 139.49733     | 54.883896     | 551.33887     | 123.73263     | 935.3458      | 123.13262     | 3914.1653    | 133.78914   | F11340+5434  | 174.2001    | 54.29356    | 0.26    | 0.31     | 1.83      | 6.22      | 0.004397   | 0.004397   | NGC 3756                | 11.381900580276909   |
| 94.45267      | 36.461723     | 388.54874     | 104.18978     | 760.0334      | 101.500595    | 2922.469     | 189.45798   | F05314-3625  | 83.30373    | -36.3988    | 0.19    | 0.31     | 2.79      | 6.92      | 0.004406   | 0.004406   | IC 2135                 | 9.353208107351733    |
| 102.43321     | 66.631676     | 119.54597     | 113.862564    | 663.1638      | 113.37205     | 1687.3337    | 125.165855  | F12526+0023  | 193.80272   | 0.11666     | 0.15    | 0.37     | 1.01      | 2.49      | 0.004408   | 0.004408   | UGC 08041               | 39.11387813937276    |
| 182.54686     | 72.36435      | 599.05994     | 80.27185      | 2255.9639     | 88.667076     | 8404.26      | 184.05266   | F09458+7230  | 147.59264   | 72.27865    | 0.78    | 0.78     | 6.07      | 18.97     | 0.00441    | 0.00441    | NGC 2985                | 10.272453967169652   |
| -103.438896   | 87.71796      | 624.4614      | 142.56682     | 536.5781      | 154.43787     | 1985.631     | 248.33858   | F03081-2235  | 47.57946    | -22.40602   | 0.1     | 0.08     | 0.85      | 2.76      | 0.00442    | 0.00442    | IC 1898                 | 44.7711242295183     |
| 72.87924      | 67.33536      | 271.85757     | 116.05935     | 1373.4324     | 101.43713     | 4047.4663    | 125.73121   | F12056+0309  | 182.0463    | 2.87828     | 0.47    | 1.44     | 5.9       | 10.03     | 0.004426   | 0.004426   | NGC 4123                | 21.2463650118955     |
| 113.219925    | 77.288635     | 407.59174     | 169.25902     | 1515.1356     | 128.9054      | 5417.882     | 174.92067   | F09399+3204  | 145.72604   | 31.84721    | 0.76    | 1.59     | 11.68     | 23.05     | 0.00443    | 0.00443    | NGC 2964                | 8.496599436491858    |
