F14365+2842   219.69128   28.50544   2     0.089     0.119     0.572     1.919  1  2  3  2       0.00    0.00    0.00    0.00    0.00   12.33   11.65   11.34    0.00    0.00    0.00    0.00    0.00    0.04    0.05    0.07   1         5.30000    0.50000   0.045588   5   0.025862   0.005761   0.009250   0.045588  6  0.00      0.062   1  -23.11   11.65    0.6500  0.3500  0.0000  0.0000   10.89   10.30    7.71    9.15      10.99    1        1.505  -1.32  -1.08  -0.24   0.15   0.22   0.25   0.26   0.21  -0.09  -0.45  -0.91  -1.68  -2.29  -2.44   1     219.67989  28.48839     998.83     134.32      38.28      45.18     198.98      83.32     139.59     129.66  42.50047  66.28691  0       1.186   G             IC 4479                   -9223372036854775808       14384590+2830195
F15384+2127   235.18250   21.29632   2     0.074     0.099     0.428     1.341  1  1  3  2       0.00    0.00    0.00    0.00    0.00   13.33   12.60   12.22    0.00    0.00    0.00    0.00    0.00    0.04    0.05    0.08   1         3.90000    0.40000   0.045618   5   0.000000   0.000000   0.037530   0.045618  3  0.00      0.022   0  -21.61   11.04    0.7500  0.2500  0.0000  0.0000   10.83   10.03    7.58    9.02      10.89    1        0.007  -1.41  -1.23  -0.37   0.07   0.14   0.17   0.19   0.14  -0.16  -0.51  -0.98  -1.75  -2.35  -2.51   1     235.16785  21.30837    1787.64     296.21      -9.76      63.20     193.18      85.14     580.46     131.22  33.77681  51.15815  1       1.092   G             CGCG 136-053              -9223372036854775808       15404379+2117467
F00578-2545    15.05276  -25.49407   2     0.087     0.169     0.232     1.773  1  1  3  1       0.00    0.00    0.00    0.00    0.00   13.28   12.47   12.09    0.00    0.00    0.00    0.00    0.00    0.04    0.06    0.07   1         3.20000    0.60000   0.046700   5   0.000000   0.000000   0.061700   0.046700  2  0.00      0.208   0  -21.60   11.08    0.0000  1.0000  0.0000  0.0000    7.73   10.41    7.36    8.80      10.41    5       99.000  -2.04  -1.36  -0.63  -0.61  -0.63  -0.66  -0.80  -0.91  -1.36  -1.78  -2.29  -3.10  -3.72  -3.88   1      15.07035 -25.45904    1805.67     240.03     -50.94      58.21      59.50      85.49     837.05      98.65 173.32439 -87.40877  1       2.308   G             ESO 475- G 004            -9223372036854775808       01001266-2529386
F01531-1959    28.88254  -19.74865   2     0.099     0.238     1.767     4.250  1  1  3  2       0.00    0.00    0.00    0.00    0.00   13.19   12.31   11.89    0.00    0.00    0.00    0.00    0.00    0.03    0.04    0.05   1        10.50000    0.60000   0.047276   5   0.000000   0.000000   0.071520   0.047276  2  0.00      2.068   0  -21.69   11.12    0.5000  0.5000  0.0000  0.0000   11.31   10.99    8.25    9.68      11.48    1        0.001  -0.89  -0.56   0.25   0.58   0.63   0.66   0.66   0.61   0.30  -0.06  -0.53  -1.30  -1.91  -2.06   1      28.88144 -19.75562    1175.29     153.24      96.17      50.86      26.16      95.78     261.42      86.91 189.67259 -73.57619  0       0.423   G             ESO 543- G 024            -9223372036854775808       01553180-1944551
F12137+5939   184.04947   59.38754   1     0.108     0.087     0.283     0.920  1  1  3  2      19.30   17.55   16.56   15.98   15.49   14.32   13.43   12.98    0.08    0.01    0.00    0.00    0.01    0.06    0.06    0.07   1         5.40000    0.50000   0.047588   5   0.048428   0.010363   0.101540   0.047588  2  0.00      2.139   3  -20.56   10.67    0.7500  0.2500  0.0000  0.0000   10.69    9.89    7.45    8.88      10.76    1        0.004  -1.59  -1.41  -0.55  -0.11  -0.04   0.00   0.01  -0.03  -0.33  -0.69  -1.15  -1.92  -2.53  -2.68   1     184.05293  59.38375     967.21      91.91      90.95      31.23      98.81      45.58     593.25      76.40 131.20198  57.17530  1       0.251   G      GALAXY 2MASX J12161191+5923146     587732590105329850       12161191+5923146
F01225-0454    21.25309   -4.63800   2     0.110     0.203     0.382     2.330  1  1  3  1       0.00    0.00    0.00    0.00    0.00   12.51   11.71   11.36    0.00    0.00    0.00    0.00    0.00    0.03    0.04    0.06   1         6.20000    0.60000   0.047733   5   0.000000   0.000000   0.047130   0.047733  2  0.00      0.032   0  -22.37   11.39    0.0000  1.0000  0.0000  0.0000    7.95   10.62    7.58    9.01      10.62    5       99.000  -1.83  -1.15  -0.42  -0.39  -0.41  -0.45  -0.58  -0.69  -1.14  -1.56  -2.07  -2.88  -3.50  -3.66   1      21.26652  -4.65088    1870.61     220.14      40.14      64.07     275.26      93.24     468.42     124.29 144.04291 -66.13462  1       1.115   G             MCG -01-04-038            -9223372036854775808       01250074-0438168
F09045+3309   136.89545   32.95634   1     0.111     0.241     1.331     2.950  2  1  3  2      17.59   15.82   14.98   14.48   14.13   13.08   12.20   11.76    0.03    0.00    0.00    0.00    0.00    0.04    0.05    0.05   1        46.80000    1.50000   0.049237   5   0.029011   0.008426   0.071520   0.049237  2  0.00      2.910   3  -21.92   11.21    0.5000  0.5000  0.0000  0.0000   11.24   10.91    8.17    9.60      11.41    1        0.251  -1.01  -0.69   0.12   0.45   0.51   0.54   0.54   0.49   0.18  -0.18  -0.64  -1.42  -2.02  -2.18   1     136.89944  32.98017    1140.63     122.61      93.08      46.43     287.11      74.02     316.47     106.48 191.67967  41.76869  0       1.444   G      GALAXY 2MASX J09073480+3257225     587735042541944882       09073480+3257225
F11011+4345   165.98497   43.48403   3     0.149     0.380     4.070     6.136  3  3  3  2       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0        68.10000    2.50000   0.049791   5   0.000000   0.000000   0.000000   0.049791  0  0.00      0.000   0    0.00    0.00    0.1500  0.8500  0.0000  0.0000   11.20   11.63    8.65   10.08      11.77    2        3.108  -0.70  -0.14   0.61   0.75   0.76   0.76   0.70   0.63   0.27  -0.11  -0.58  -1.36  -1.97  -2.13   1     165.97522  43.49702     843.92     112.43      16.74      54.87      65.28      51.29     251.95      76.89 168.85971  62.83454  0       0.887   G             CGCG 213-024 NED01        -9223372036854775808                       
F13408-2026   205.90504  -20.69411   2     0.118     0.235     0.695     2.774  1  1  3  1       0.00    0.00    0.00    0.00    0.00   13.94   13.06   12.65    0.00    0.00    0.00    0.00    0.00    0.07    0.08    0.08   1         2.70000    0.50000   0.049900   5   0.000000   0.000000   0.086430   0.049900  2  0.00      0.978   0  -21.06   10.87    0.0000  1.0000  0.0000  0.0000    8.26   10.93    7.89    9.32      10.93    5       99.000  -1.57  -0.89  -0.16  -0.13  -0.15  -0.18  -0.32  -0.43  -0.88  -1.30  -1.81  -2.62  -3.24  -3.40   1     205.90927 -20.73246    5587.14     909.64     -33.34      78.04     242.29      92.76    2166.91     346.80 319.05560  40.49932  1       2.313   G             2MASX J13433721-2041388   -9223372036854775808       13433721-2041388
F10196+4853   155.69351   48.63715   1     0.093     0.107     0.598     1.656  1  1  3  2      17.17   15.16   14.16   13.66   13.28   12.42   11.63   11.28    0.02    0.00    0.00    0.00    0.00    0.03    0.03    0.05   1         3.30000    0.40000   0.049946   5   0.000000   0.000000   0.042320   0.049946  2  0.00     -0.008   0  -22.58   11.48    0.6000  0.4000  0.0000  0.0000   10.97   10.47    7.82    9.25      11.09    1        0.002  -1.32  -1.05  -0.22   0.15   0.21   0.25   0.26   0.21  -0.09  -0.45  -0.92  -1.69  -2.29  -2.45   1     155.67696  48.64697    1059.07     120.52      62.75      39.20     109.74      80.81     407.49      77.08 165.94154  54.17058  0       0.882   G      GALAXY UGC 05605                   587732135378092157       10224646+4838139
F14244-1911   216.82391  -19.39542   3     0.076     0.209     0.281     3.368  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0        23.30000    0.80000   0.050084   4   0.000000   0.000000   0.000000   0.050084  0  0.00      0.000   0    0.00    0.00    0.0000  1.0000  0.0000  0.0000    7.86   10.54    7.49    8.92      10.54    5       99.000  -1.96  -1.28  -0.55  -0.52  -0.54  -0.58  -0.71  -0.82  -1.27  -1.69  -2.20  -3.01  -3.63  -3.79   1     216.87164 -19.39190    2728.88     323.70     109.60      71.78     247.67     103.48     981.62     192.09 332.07578  37.98451  1       2.709   IrS           IRAS F14244-1911          -9223372036854775808                       
F19296-3637   293.23792  -36.52060   5     0.084     0.101     0.415     4.987  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.050482   4   0.000000   0.000000   0.000000   0.050482  0  0.00      0.000   0    0.00    0.00    0.0000  1.0000  0.0000  0.0000    8.03   10.71    7.66    9.09      10.71    5       99.000  -1.79  -1.11  -0.38  -0.35  -0.37  -0.41  -0.54  -0.65  -1.10  -1.52  -2.03  -2.84  -3.46  -3.62   1     293.27185 -36.49081    8104.66    1319.29     173.20      54.85     754.18     137.72    2649.29     444.68   2.58005 -23.60854  1       2.423   IrS           IRAS F19296-3637          -9223372036854775808                       
F23377-4447   355.10123  -44.51446   2     0.172     0.175     1.354     3.228  1  2  3  2       0.00    0.00    0.00    0.00    0.00   12.05   11.32   11.01    0.00    0.00    0.00    0.00    0.00    0.03    0.04    0.06   1         0.00000    0.00000   0.051516   5   0.000000   0.000000   0.023290   0.051516  4  0.00      0.018   0  -23.55   11.74    0.5500  0.4500  0.0000  0.0000   11.33   10.91    8.22    9.65      11.47    1        0.300  -0.98  -0.69   0.13   0.49   0.54   0.58   0.58   0.53   0.23  -0.13  -0.59  -1.37  -1.97  -2.13   1     355.10233 -44.52402    1504.16     106.66      -3.44      35.42      13.92      80.84     425.18     100.90 337.59473 -67.52289  0       0.576   G             ESO 292- G 009            -9223372036854775808       23402429-4430520
F10059+3605   152.22040   35.85084   1     0.124     0.122     0.474     1.390  1  1  3  2      20.37   18.43   17.25   16.78   16.42   14.23   13.56   13.07    0.12    0.01    0.01    0.01    0.01    0.06    0.08    0.07   1         4.20000    0.50000   0.051563   3   0.065628   0.010602   0.056820   0.051563  6  0.00      0.021   1  -21.55   11.03    0.6500  0.3500  0.0000  0.0000   10.95   10.35    7.76    9.19      11.05    1        0.002  -1.40  -1.16  -0.32   0.07   0.14   0.18   0.19   0.14  -0.16  -0.52  -0.98  -1.75  -2.36  -2.51   1     152.20662  35.85880    1229.14     141.65      13.62      62.24      45.15      80.52     480.57     130.66 188.40036  54.52232  0       0.823   G      GALAXY KUG 1005+360                588017979418542225       10085486+3550428
F13028+3216   196.30899   31.99972   1     0.322     0.178     0.877     2.402  1  1  3  2      16.32   14.60   13.75   13.30   12.99   12.04   11.31   10.89    0.02    0.00    0.00    0.00    0.00    0.03    0.03    0.04   1        16.60000    1.00000   0.051772   5   0.029958   0.003234   0.037530   0.051772  3  0.00      0.121   1  -23.24   11.69    0.6000  0.4000  0.0000  0.0000   11.18   10.68    8.03    9.46      11.30    1        0.000  -1.15  -0.89  -0.06   0.32   0.38   0.42   0.43   0.38   0.08  -0.28  -0.74  -1.52  -2.12  -2.28   1     196.32236  31.98442     863.32     103.75      85.88      66.08       8.86      71.76     166.05      92.39  91.96035  84.28644  0       1.142   G      GALAXY UGC 08179                   587739609168543831       13051411+3159594
F10054+3805   152.09988   37.84423   1     0.136     0.215     0.736     1.750  1  1  3  2      19.49   17.55   16.72   16.26   15.87    0.00    0.00    0.00    0.04    0.00    0.00    0.00    0.01    0.00    0.00    0.00   0        25.50000    1.20000   0.052700   5   0.000000   0.000000   0.148150   0.052700  1  0.00      1.697   0  -19.19   10.21    0.5000  0.5000  0.0000  0.0000   11.03   10.70    7.96    9.38      11.19    1        0.012  -1.27  -0.94  -0.13   0.20   0.25   0.28   0.29   0.24  -0.07  -0.43  -0.89  -1.67  -2.27  -2.43   1     152.10831  37.86018     753.25      94.48     182.86      33.86     209.46      68.58     283.28      88.11 184.97806  54.30668  0       1.037   GPair  GALAXY IC 2543                     588016892248129623                       
F02008-0632    30.82942   -6.30864   3     0.130     0.284     0.301     1.083  1  1  3  2       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         4.50000    0.50000   0.052774   4   0.000000   0.000000   0.000000   0.052774  0  0.00      0.000   0    0.00    0.00    0.8500  0.1500  0.0000  0.0000   10.87    9.79    7.57    8.99      10.90    1        0.001  -1.52  -1.41  -0.52  -0.05   0.03   0.07   0.10   0.06  -0.24  -0.59  -1.05  -1.83  -2.43  -2.58   1      30.84689  -6.29552    1050.12     115.70       2.85      53.59     172.22     100.44     855.84     123.92 165.55862 -63.04797  0       1.306   IrS           IRAS F02008-0632          -9223372036854775808                       
F23440-5800   356.68658  -57.73824   2     0.044     0.108     0.690     2.397  1  1  3  2       0.00    0.00    0.00    0.00    0.00   13.59   12.67   12.27    0.00    0.00    0.00    0.00    0.00    0.05    0.05    0.07   1         0.00000    0.00000   0.054965   5   0.039143   0.007648   0.086430   0.054965  2  0.00      3.398   1  -21.62   11.09    0.8000  0.2000  0.0000  0.0000   11.25   10.31    7.97    9.39      11.30    1        0.005  -1.18  -1.03  -0.16   0.30   0.37   0.41   0.44   0.39   0.10  -0.26  -0.72  -1.49  -2.09  -2.24   1     356.69107 -57.71372     967.06      96.99      18.27      38.60      57.07      53.49     230.89      61.82 318.93958 -57.35918  0       1.478   G             2MASX J23464478-5744176   -9223372036854775808       23464478-5744176
F12543+3523   194.17799   35.12500   1     0.099     0.304     2.664     2.518  1  3  3  2      18.49   16.85   16.15   15.73   15.46   14.66   13.87   13.46    0.04    0.00    0.00    0.00    0.01    0.07    0.08    0.08   1         8.00000    1.10000   0.055038   5   0.000000   0.000000   0.066600   0.055038  2  0.00      0.037   0  -20.55   10.67    0.0000  1.0000  0.0000  0.0000    8.93   11.60    8.56    9.98      11.60    2        2.241  -0.99  -0.31   0.43   0.46   0.44   0.40   0.27   0.16  -0.28  -0.71  -1.21  -2.02  -2.64  -2.81   1     194.19124  35.12177     994.92     137.41     157.01      50.58     245.39      82.92     261.80      99.25 115.15331  81.92587  1       0.678   G      GALAXY 2MASX J12564272+3507304     587739407859187921       12564272+3507304
F21437-4827   326.75061  -48.22644   2     0.083     0.097     0.703     1.888  1  1  3  1       0.00    0.00    0.00    0.00    0.00   14.52   13.85   13.46    0.00    0.00    0.00    0.00    0.00    0.06    0.07    0.09   1         0.00000    0.00000   0.055198   5   0.000000   0.000000   0.023290   0.055198  6  0.00     -0.005   0  -21.37   10.96    0.0000  1.0000  0.0000  0.0000    8.35   11.02    7.98    9.40      11.02    5       99.000  -1.57  -0.89  -0.15  -0.12  -0.14  -0.18  -0.31  -0.42  -0.86  -1.29  -1.79  -2.60  -3.22  -3.38   1     326.73767 -48.21324    1097.03     150.56      22.65      43.62     194.13      76.81     557.20      91.02 349.60904 -48.68196  1       0.946   G             2MASX J21470014-4813351   -9223372036854775808       21470014-4813351
F09118-1006   138.57680  -10.31670   5     0.059     0.119     0.569     2.220  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.055858   4   0.000000   0.000000   0.000000   0.055858  0  0.00      0.000   0    0.00    0.00    0.0000  1.0000  0.0000  0.0000    8.30   10.97    7.93    9.35      10.97    5       99.000  -1.66  -0.98  -0.24  -0.21  -0.23  -0.27  -0.40  -0.51  -0.95  -1.38  -1.88  -2.69  -3.31  -3.47   1     138.61397 -10.30908    2730.52     305.47       7.59      49.96     213.06      67.15    1318.25     134.99 240.75682  25.46976  1       2.241   IrS           IRAS  09118-1006          -9223372036854775808                       
F08507+3520   133.47667   35.14900   3     0.112     0.156     2.181     4.776  1  2  3  2       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0        38.00000    1.50000   0.055865   5   0.000000   0.000000   0.000000   0.055865  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  1.0000    8.88    8.55   11.51    9.93      11.51    3        0.810  -1.92  -0.87   0.34   0.55   0.57   0.56   0.49   0.40   0.02  -0.37  -0.85  -1.64  -2.25  -2.41   1     133.47171  35.15266    1532.21     189.45      91.19      33.15      60.93      73.18     508.39      93.76 188.30496  39.27811  0       0.328   GTrpl         UGC 04653                 -9223372036854775808                       
F01405-2805    25.70850  -27.83466   2     0.109     0.126     0.574     1.712  1  1  3  2       0.00    0.00    0.00    0.00    0.00   12.68   11.89   11.52    0.00    0.00    0.00    0.00    0.00    0.03    0.04    0.06   1         6.00000    0.50000   0.056600   5   0.000000   0.000000   0.056820   0.056600  2  0.00     -0.004   0  -22.63   11.50    0.6500  0.3500  0.0000  0.0000   11.12   10.51    7.93    9.35      11.22    1        0.007  -1.31  -1.08  -0.24   0.16   0.23   0.26   0.28   0.23  -0.07  -0.42  -0.88  -1.65  -2.26  -2.41   1      25.70868 -27.83483     844.71     119.52      98.62      58.65     -65.91      58.00     432.03     120.82 219.43854 -78.58406  0       0.014   G             AM 0140-280               -9223372036854775808       01425003-2750047
F04257-4913    66.77231  -49.11496   2     0.099     0.477     3.791     5.455  3  3  3  2       0.00    0.00    0.00    0.00    0.00   12.98   12.23   11.73    0.00    0.00    0.00    0.00    0.00    0.04    0.05    0.06   1         0.00000    0.00000   0.058280   5   0.000000   0.000000   0.061700   0.058280  3  0.00      0.811   0  -22.61   11.44    0.0500  0.9500  0.0000  0.0000   10.87   11.80    8.79   10.21      11.85    2        2.457  -0.80  -0.16   0.58   0.65   0.64   0.62   0.53   0.43   0.04  -0.36  -0.84  -1.64  -2.25  -2.41   1      66.76954 -49.12881    1143.77     112.99     -26.35      20.89     133.72      30.10     512.15      54.57 256.17053 -43.46068  0       0.838   G             ESO 202-IG 021            -9223372036854775808       04270535-4906538
F01379-4340    25.01594  -43.42356   2     0.105     0.188     0.620     0.812  1  3  3  2       0.00    0.00    0.00    0.00    0.00   13.49   12.75   12.43    0.00    0.00    0.00    0.00    0.00    0.05    0.05    0.07   1         0.00000    0.00000   0.058577   2   0.000000   0.000000   0.013910   0.058577  3  0.00     -0.002   0  -22.10   11.24    0.0000  0.9776  0.0224  0.0000    8.38   11.03    8.00   10.79      11.23    2        0.631  -1.17  -0.71  -0.21  -0.18  -0.20  -0.24  -0.37  -0.48  -0.92  -1.34  -1.85  -2.66  -3.28  -3.44   1      25.01224 -43.46429    1065.09     124.13      -7.92      52.09     215.20      87.82     570.83      93.26 275.04071 -70.93568  1       2.449   G             ESO 244- G 050            -9223372036854775808       01400382-4325248
F11059+3502   167.17604   34.76677   1     0.106     0.091     0.243     0.959  1  1  3  2      18.56   16.80   15.98   15.49   15.12    0.00    0.00    0.00    0.05    0.00    0.00    0.00    0.01    0.00    0.00    0.00   0         2.80000    0.40000   0.059860   3   0.040928   0.009512   0.122020   0.059860  1  0.00      0.640   3  -20.23   10.62    0.9500  0.0500  0.0000  0.0000   10.95    9.34    7.60    9.01      10.96    1        0.002  -1.57  -1.52  -0.61  -0.10  -0.01   0.03   0.07   0.02  -0.26  -0.62  -1.08  -1.85  -2.45  -2.60   1     167.17198  34.78591    1117.62     128.23      74.13      40.33      55.39      76.31     454.75     112.16 187.37135  66.75774  0       1.166   IrS    GALAXY IRAS F11059+3502            587739296699056261                       
F23541-6823   359.17886  -68.11569   2     0.079     0.065     0.513     1.165  1  2  3  2       0.00    0.00    0.00    0.00    0.00   13.94   13.20   12.75    0.00    0.00    0.00    0.00    0.00    0.06    0.07    0.09   1         0.00000    0.00000   0.060359   2   0.000000   0.000000   0.066600   0.060359  3  0.00     -0.003   0  -21.62   11.05    0.5000  0.5000  0.0000  0.0000   11.00   10.66    7.92    9.34      11.16    1        0.445  -1.42  -1.10  -0.29   0.04   0.10   0.13   0.14   0.09  -0.21  -0.57  -1.03  -1.81  -2.41  -2.57   1     359.22134 -68.11374    1075.91     125.88      76.00      35.16     138.15      53.85     655.50     102.65 310.51004 -48.20392  1       0.957   G             2MASX J23564292-6806564   -9223372036854775808       23564292-6806564
F12120+6838   183.61163   68.35654   1     0.098     0.178     2.992     5.724  1  3  3  2      17.61   16.28   15.49   14.97   14.68    0.00    0.00    0.00    0.02    0.00    0.00    0.00    0.01    0.00    0.00    0.00   0        21.50000    1.30000   0.060762   2   0.000000   0.000000   0.127200   0.060762  2  0.00      0.798   0  -20.95   10.82    0.0000  0.0000  0.0000  1.0000    9.10    8.76   11.72   10.14      11.72    3        0.134  -1.79  -0.73   0.48   0.69   0.71   0.70   0.63   0.55   0.17  -0.22  -0.70  -1.49  -2.10  -2.26   1     183.59933  68.35069    1257.90     153.43     -94.64      30.24      18.22      48.19     196.81      76.84 128.06270  48.40689  0       0.444   GGroup GALAXY IRAS  12120+6838            587725552822911125                       
F00308-2238     8.32701  -22.35999   2     0.163     0.192     2.118     4.169  1  2  3  2       0.00    0.00    0.00    0.00    0.00   13.61   12.78   12.32    0.00    0.00    0.00    0.00    0.00    0.03    0.04    0.06   1        15.30000    0.70000   0.061302   5   0.023820   0.007673   0.091440   0.061302  2  0.00      0.679   3  -21.86   11.19    0.0000  0.0000  0.0000  1.0000    8.95    8.61   11.57    9.99      11.57    3        1.576  -1.94  -0.88   0.33   0.54   0.56   0.56   0.49   0.40   0.02  -0.37  -0.85  -1.64  -2.25  -2.41   1       8.33173 -22.36633     995.84     169.77      -7.47      78.89     -60.38      98.48     160.78     105.69  81.14938 -83.70982  0       0.462   G             ESO 473- G 027            -9223372036854775808       00331848-2221359
F14019+3333   211.05493   33.32782   4     0.094     0.107     0.490     2.047  1  1  3  2       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.063600   5   0.000000   0.000000   0.000000   0.063600  0  0.00      0.000   0    0.00    0.00    1.0000  0.0000  0.0000  0.0000   11.35    8.01    7.97    9.38      11.35    1        0.001  -1.24  -1.22  -0.31   0.23   0.31   0.36   0.40   0.36   0.07  -0.28  -0.74  -1.50  -2.11  -2.26   1     211.05443  33.31586    1191.07     124.32     185.68      57.69     309.63      74.99     424.87      87.85  58.85571  73.13438  0       0.718   GGroup        IRAS F14019+3333          -9223372036854775808                       
F10162+4603   154.82542   45.81358   1     0.049     0.108     0.261     0.785  1  1  3  2      16.91   15.57   15.00   14.65   14.45   13.46   12.75   12.42    0.01    0.00    0.00    0.00    0.01    0.04    0.06    0.06   1         0.00000    0.00000   0.063617   5   0.038960   0.006474   0.009250   0.063617  3  0.00      0.021   1  -22.28   11.31    0.6500  0.3500  0.0000  0.0000   10.89   10.28    7.70    9.11      10.99    1        0.005  -1.65  -1.42  -0.58  -0.18  -0.11  -0.07  -0.05  -0.10  -0.39  -0.75  -1.21  -1.98  -2.58  -2.74   1     154.81213  45.80853    1013.09     119.87      72.35      59.15     150.74      78.49     436.77      92.59 170.85760  54.63607  1       0.633   G      GALAXY KUG 1016+460                587732483277651999       10191812+4548492
F12114-0917   183.50674   -9.56951   2     0.091     0.255     0.881     2.353  1  1  3  2       0.00    0.00    0.00    0.00    0.00   13.12   12.45   12.01    0.00    0.00    0.00    0.00    0.00    0.04    0.05    0.07   1         6.90000    0.50000   0.064698   5   0.040892   0.007690   0.037530   0.064698  6  0.00      0.012   1  -23.11   11.65    0.5500  0.4500  0.0000  0.0000   11.35   10.92    8.23    9.64      11.49    1        0.003  -1.16  -0.87  -0.06   0.30   0.37   0.40   0.41   0.36   0.07  -0.29  -0.75  -1.52  -2.13  -2.28   1     183.50391  -9.53801    5979.68     625.95      26.91      72.95     170.56     118.41    1191.20     207.80 287.75937  52.22786  1       1.897   G             MRK 1314                  -9223372036854775808       12140161-0934102
F10488+2512   162.89790   24.94127   1     0.091     0.173     0.670     4.519  1  1  3  1      18.77   17.05   16.17   15.62   15.29    0.00    0.00    0.00    0.04    0.00    0.00    0.00    0.01    0.00    0.00    0.00   0         4.00000    0.40000   0.065575   2   0.062144   0.002573   0.142880   0.065575  1  0.00      1.057   2  -20.31   10.66    0.0000  1.0000  0.0000  0.0000    8.53   11.18    8.14    9.55      11.18    5       99.000  -1.60  -0.91  -0.17  -0.14  -0.16  -0.19  -0.32  -0.43  -0.87  -1.29  -1.79  -2.60  -3.22  -3.38   1     162.90738  24.97050    5082.21     516.29      53.48      49.84     451.02      76.78    1531.63     156.81 210.71057  63.06710  1       1.828   IrS    GALAXY IRAS  10488+2512            587741600949600391                       
F22553-4214   344.55475  -41.97670   2     0.082     0.083     0.219     0.624  1  1  3  2       0.00    0.00    0.00    0.00    0.00   14.47   13.79   13.50    0.00    0.00    0.00    0.00    0.00    0.06    0.08    0.10   1         0.00000    0.00000   0.067880   5   0.047875   0.012943   0.004620   0.067880  6  0.00      0.050   1  -21.93   11.18    0.6000  0.4000  0.0000  0.0000   10.86   10.33    7.69    9.10      10.97    1        0.003  -1.75  -1.49  -0.66  -0.28  -0.21  -0.17  -0.16  -0.20  -0.49  -0.85  -1.31  -2.08  -2.69  -2.84   1     344.57486 -41.95443    1049.58      77.72      16.06      36.85     110.09      69.42     368.05      74.92 352.86688 -62.58354  0       1.609   G             LCRS B225522.9-421439     -9223372036854775808       22581313-4158361
F10312+3507   158.51001   34.86951   1     0.138     0.298     2.512     4.903  2  3  3  2      15.66   14.65   14.22   13.83   13.73   12.45   11.80   11.28    0.01    0.00    0.00    0.00    0.00    0.03    0.04    0.04   1        38.30000    1.50000   0.071024   5   0.000000   0.000000   0.032760   0.071024  6  0.00      1.418   0  -24.03   12.02    0.3000  0.7000  0.0000  0.0000   11.65   11.66    8.79   10.18      11.96    2        0.733  -0.83  -0.38   0.40   0.64   0.68   0.69   0.68   0.62   0.31  -0.06  -0.52  -1.30  -1.90  -2.06   1     158.50783  34.85805    1031.29      97.55       5.75      40.41      71.99      56.54     216.69      62.34 189.59535  59.71664  0       0.696   G      GALAXY KUG 1031+351                587739158194618384       10340239+3452104
F01360+1650    24.67782   17.09487   2     0.110     0.149     1.145     4.641  2  2  3  2       0.00    0.00    0.00    0.00    0.00   13.54   12.77   12.28    0.00    0.00    0.00    0.00    0.00    0.04    0.06    0.05   1         9.90000    0.50000   0.071763   2   0.000000   0.000000   0.091440   0.071763  1  0.00      0.097   0  -22.09   11.37    0.8500  0.1500  0.0000  0.0000   11.76   10.66    8.45    9.84      11.80    1        0.107  -0.92  -0.81   0.06   0.55   0.63   0.67   0.71   0.67   0.39   0.03  -0.42  -1.19  -1.80  -1.95   1      24.67252  17.07323   10211.47     978.95     334.86      62.36     871.31     117.42    3341.79     318.61 138.81102 -44.33673  1       1.333   G             2MASX J01384267+1705415   -9223372036854775808       01384267+1705415
F21221-6340   321.54080  -63.45900   5     0.069     0.152     0.909     1.506  1  3  3  2       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.073328   2   0.000000   0.000000   0.000000   0.073328  0  0.00      0.000   0    0.00    0.00    0.2000  0.8000  0.0000  0.0000   11.07   11.31    8.38    9.77      11.51    2        0.015  -1.34  -0.81  -0.04   0.14   0.16   0.17   0.13   0.07  -0.26  -0.63  -1.10  -1.88  -2.48  -2.64   1     321.57352 -63.44218    1360.45     144.90      27.77      42.35      43.82      66.61     400.88      67.35 330.48758 -41.05165  1       1.337   IrS           IRAS  21221-6340          -9223372036854775808                       
