 208    0.55930E+04    0.66879E+00   -0.96186E+00    0.20403E+07    0.13339E+04
 209    0.55995E+04    0.67885E+00    0.46704E+00    0.20294E+07    0.13187E+04
 210    0.56055E+04    0.69007E+00    0.19127E+01    0.20186E+07    0.13039E+04
 211    0.56109E+04    0.70249E+00    0.33743E+01    0.20079E+07    0.12895E+04
 212    0.56156E+04    0.71614E+00    0.48514E+01    0.19973E+07    0.12753E+04
 213    0.56198E+04    0.73105E+00    0.63431E+01    0.19868E+07    0.12615E+04
 214    0.56234E+04    0.74725E+00    0.78489E+01    0.19763E+07    0.12481E+04
 215    0.56264E+04    0.76476E+00    0.93681E+01    0.19660E+07    0.12349E+04
 216    0.56288E+04    0.78364E+00    0.10900E+02    0.19557E+07    0.12221E+04
 217    0.56306E+04    0.80389E+00    0.12444E+02    0.19456E+07    0.12095E+04
 218    0.56319E+04    0.82556E+00    0.13999E+02    0.19355E+07    0.11973E+04
 219    0.56325E+04    0.84867E+00    0.15565E+02    0.19255E+07    0.11853E+04
 220    0.56326E+04    0.87326E+00    0.17141E+02    0.19155E+07    0.11736E+04
 221    0.56320E+04    0.89935E+00    0.18727E+02    0.19057E+07    0.11621E+04
 222    0.56309E+04    0.92699E+00    0.20321E+02    0.18959E+07    0.11509E+04
 223    0.56292E+04    0.95619E+00    0.21923E+02    0.18862E+07    0.11399E+04
 224    0.56269E+04    0.98699E+00    0.23533E+02    0.18766E+07    0.11292E+04
 225    0.56240E+04    0.10194E+01    0.25149E+02    0.18671E+07    0.11187E+04
 226    0.56206E+04    0.10535E+01    0.26771E+02    0.18577E+07    0.11084E+04
 227    0.56165E+04    0.10893E+01    0.28399E+02    0.18483E+07    0.10983E+04
 228    0.56119E+04    0.11268E+01    0.30031E+02    0.18390E+07    0.10884E+04
 229    0.56067E+04    0.11661E+01    0.31668E+02    0.18298E+07    0.10787E+04
 230    0.56009E+04    0.12071E+01    0.33308E+02    0.18206E+07    0.10692E+04
 231    0.55945E+04    0.12500E+01    0.34950E+02    0.18115E+07    0.10599E+04
 232    0.55875E+04    0.12947E+01    0.36595E+02    0.18025E+07    0.10507E+04
 233    0.55800E+04    0.13413E+01    0.38241E+02    0.17936E+07    0.10416E+04
 234    0.55719E+04    0.13898E+01    0.39887E+02    0.17847E+07    0.10327E+04
 235    0.55632E+04    0.14403E+01    0.41534E+02    0.17759E+07    0.10239E+04
 236    0.55539E+04    0.14927E+01    0.43180E+02    0.17672E+07    0.10153E+04
 237    0.55440E+04    0.15471E+01    0.44825E+02    0.17585E+07    0.10067E+04
 238    0.55336E+04    0.16036E+01    0.46467E+02    0.17499E+07    0.99828E+03
 239    0.55226E+04    0.16621E+01    0.48107E+02    0.17414E+07    0.98994E+03
 240    0.55110E+04    0.17227E+01    0.49744E+02    0.17329E+07    0.98168E+03
 241    0.54988E+04    0.17855E+01    0.51377E+02    0.17245E+07    0.97350E+03
 242    0.54861E+04    0.18504E+01    0.53005E+02    0.17162E+07    0.96538E+03
 243    0.54728E+04    0.19175E+01    0.54628E+02    0.17079E+07    0.95732E+03
 244    0.54589E+04    0.19868E+01    0.56245E+02    0.16996E+07    0.94931E+03
 245    0.54445E+04    0.20584E+01    0.57856E+02    0.16915E+07    0.94134E+03
 246    0.54294E+04    0.21322E+01    0.59459E+02    0.16834E+07    0.93340E+03
 247    0.54138E+04    0.22084E+01    0.61054E+02    0.16753E+07    0.92548E+03
 248    0.53977E+04    0.22869E+01    0.62640E+02    0.16674E+07    0.91757E+03
 249    0.53809E+04    0.23678E+01    0.64217E+02    0.16594E+07    0.90966E+03
 250    0.53636E+04    0.24510E+01    0.65784E+02    0.16516E+07    0.90175E+03
 251    0.53458E+04    0.25368E+01    0.67341E+02    0.16437E+07    0.89382E+03
 252    0.53273E+04    0.26249E+01    0.68886E+02    0.16360E+07    0.88588E+03
 253    0.53084E+04    0.27154E+01    0.70420E+02    0.16283E+07    0.87793E+03
 254    0.52888E+04    0.28083E+01    0.71941E+02    0.16206E+07    0.86998E+03
 255    0.52688E+04    0.29035E+01    0.73449E+02    0.16130E+07    0.86202E+03
 256    0.52482E+04    0.30011E+01    0.74943E+02    0.16055E+07    0.85406E+03
 257    0.52272E+04    0.31009E+01    0.76424E+02    0.15980E+07    0.84611E+03
 258    0.52056E+04    0.32030E+01    0.77889E+02    0.15905E+07    0.83817E+03
 259    0.51835E+04    0.33074E+01    0.79340E+02    0.15831E+07    0.83024E+03
 260    0.51610E+04    0.34139E+01    0.80774E+02    0.15758E+07    0.82232E+03
 261    0.51380E+04    0.35227E+01    0.82192E+02    0.15685E+07    0.81442E+03
 262    0.51146E+04    0.36337E+01    0.83593E+02    0.15613E+07    0.80654E+03
 263    0.50907E+04    0.37468E+01    0.84976E+02    0.15541E+07    0.79868E+03
 264    0.50663E+04    0.38620E+01    0.86341E+02    0.15470E+07    0.79086E+03
 265    0.50416E+04    0.39794E+01    0.87687E+02    0.15399E+07    0.78306E+03
 266    0.50164E+04    0.40988E+01    0.89014E+02    0.15329E+07    0.77530E+03
 267    0.49908E+04    0.42203E+01    0.90320E+02    0.15259E+07    0.76758E+03
 268    0.49648E+04    0.43438E+01    0.91606E+02    0.15189E+07    0.75990E+03
 269    0.49385E+04    0.44693E+01    0.92871E+02    0.15121E+07    0.75227E+03
 270    0.49117E+04    0.45969E+01    0.94114E+02    0.15052E+07    0.74469E+03
 271    0.48846E+04    0.47263E+01    0.95335E+02    0.14985E+07    0.73715E+03
 272    0.48572E+04    0.48578E+01    0.96533E+02    0.14917E+07    0.72968E+03
 273    0.48294E+04    0.49911E+01    0.97707E+02    0.14850E+07    0.72226E+03
 274    0.48013E+04    0.51263E+01    0.98857E+02    0.14784E+07    0.71490E+03
 275    0.47728E+04    0.52634E+01    0.99983E+02    0.14718E+07    0.70761E+03
 276    0.47440E+04    0.54023E+01    0.10108E+03    0.14653E+07    0.70039E+03
 277    0.47150E+04    0.55431E+01    0.10216E+03    0.14588E+07    0.69324E+03
 278    0.46856E+04    0.56857E+01    0.10321E+03    0.14523E+07    0.68617E+03
 279    0.46560E+04    0.58300E+01    0.10423E+03    0.14460E+07    0.67917E+03
 280    0.46260E+04    0.59761E+01    0.10522E+03    0.14396E+07    0.67226E+03
 281    0.45959E+04    0.61239E+01    0.10618E+03    0.14333E+07    0.66544E+03
 282    0.45654E+04    0.62734E+01    0.10712E+03    0.14270E+07    0.65870E+03
 283    0.45347E+04    0.64245E+01    0.10803E+03    0.14208E+07    0.65206E+03
 284    0.45038E+04    0.65774E+01    0.10890E+03    0.14147E+07    0.64551E+03
 285    0.44727E+04    0.67319E+01    0.10975E+03    0.14085E+07    0.63907E+03
 286    0.44414E+04    0.68879E+01    0.11057E+03    0.14025E+07    0.63272E+03
 287    0.44098E+04    0.70456E+01    0.11135E+03    0.13964E+07    0.62649E+03
 288    0.43781E+04    0.72048E+01    0.11210E+03    0.13905E+07    0.62036E+03
 289    0.43462E+04    0.73656E+01    0.11282E+03    0.13845E+07    0.61435E+03
 290    0.43141E+04    0.75278E+01    0.11350E+03    0.13786E+07    0.60845E+03
 291    0.42819E+04    0.76916E+01    0.11415E+03    0.13728E+07    0.60268E+03
 292    0.42495E+04    0.78568E+01    0.11477E+03    0.13670E+07    0.59702E+03
 293    0.42169E+04    0.80235E+01    0.11535E+03    0.13612E+07    0.59150E+03
 294    0.41843E+04    0.81916E+01    0.11590E+03    0.13555E+07    0.58610E+03
 295    0.41515E+04    0.83610E+01    0.11640E+03    0.13498E+07    0.58084E+03
 296    0.41186E+04    0.85319E+01    0.11688E+03    0.13441E+07    0.57572E+03
 297    0.40856E+04    0.87041E+01    0.11731E+03    0.13385E+07    0.57073E+03
 298    0.40525E+04    0.88776E+01    0.11771E+03    0.13330E+07    0.56589E+03
 299    0.40194E+04    0.90524E+01    0.11806E+03    0.13275E+07    0.56120E+03
 300    0.39861E+04    0.92285E+01    0.11838E+03    0.13220E+07    0.55666E+03
 301    0.39529E+04    0.94058E+01    0.11866E+03    0.13166E+07    0.55227E+03
 302    0.39195E+04    0.95843E+01    0.11890E+03    0.13112E+07    0.54803E+03
 303    0.38862E+04    0.97639E+01    0.11910E+03    0.13058E+07    0.54394E+03
 304    0.38528E+04    0.99446E+01    0.11926E+03    0.13005E+07    0.53998E+03
 305    0.38193E+04    0.10126E+02    0.11938E+03    0.12953E+07    0.53616E+03
 306    0.37859E+04    0.10309E+02    0.11946E+03    0.12900E+07    0.53247E+03
 307    0.37525E+04    0.10492E+02    0.11950E+03    0.12848E+07    0.52891E+03
 308    0.37190E+04    0.10676E+02    0.11950E+03    0.12797E+07    0.52547E+03
 309    0.36856E+04    0.10861E+02    0.11947E+03    0.12745E+07    0.52214E+03
 310    0.36522E+04    0.11046E+02    0.11940E+03    0.12695E+07    0.51893E+03
 311    0.36188E+04    0.11232E+02    0.11929E+03    0.12644E+07    0.51582E+03
 312    0.35855E+04    0.11418E+02    0.11914E+03    0.12594E+07    0.51282E+03
 313    0.35522E+04    0.11605E+02    0.11896E+03    0.12544E+07    0.50991E+03
 314    0.35190E+04    0.11792E+02    0.11874E+03    0.12495E+07    0.50710E+03
 315    0.34858E+04    0.11979E+02    0.11848E+03    0.12446E+07    0.50437E+03
 316    0.34527E+04    0.12166E+02    0.11818E+03    0.12397E+07    0.50173E+03
 317    0.34197E+04    0.12353E+02    0.11785E+03    0.12348E+07    0.49917E+03
 318    0.33868E+04    0.12541E+02    0.11748E+03    0.12300E+07    0.49668E+03
 319    0.33540E+04    0.12728E+02    0.11708E+03    0.12253E+07    0.49425E+03
 320    0.33214E+04    0.12915E+02    0.11664E+03    0.12205E+07    0.49190E+03
 321    0.32888E+04    0.13102E+02    0.11617E+03    0.12158E+07    0.48960E+03
 322    0.32564E+04    0.13289E+02    0.11566E+03    0.12111E+07    0.48736E+03
