 344.15576 -36.24826   5.19250 -64.04771   0.00000   0.00000       0.00       0.00    1203.18     100.25      52.25      37.34     161.58      72.36     487.55      86.36       1297.73     105.61     124.00 0 IC5296 0.005561
 344.23041 -37.34524   2.73186 -63.84953   0.00000   0.00000       0.00       0.00    1789.21     132.90      37.94      48.34     131.23      69.46     591.10      74.28       1844.11     106.33     121.00 0 N7421  0.005979
 345.78421  -8.98405  63.16916 -58.64262   0.00000   0.00000       0.00       0.00    1622.16     116.01      89.13      64.78      -8.67      93.17     383.73     124.32       1691.58     172.01     277.00 0 IC1464  0.02455
 349.75812 -22.70588  39.76588 -68.62067   0.00000   0.00000       0.00       0.00    1280.31     158.84      -4.91      52.49    -320.88     148.90     506.62     201.42       1360.37     174.37     202.00 0 ESO    0.02046
 350.95950 -29.39949  21.06238 -70.60654   0.00000   0.00000       0.00       0.00    1237.11     131.14      79.01      72.51     -37.47      99.54     471.39      95.68       1202.70     161.66     218.00 0 N7645  0.02310
 354.06305 -37.93643 353.80731 -70.87853   0.00000   0.00000       0.00       0.00    3034.03     125.70      28.19      63.91     250.58     104.09     879.30     121.61       3259.91     164.29     158.00 0 N7713  0.002308
 354.28732 -37.71152 354.15054 -71.14214   0.00000   0.00000       0.00       0.00    1100.67     153.35     150.08      79.76     179.71      92.13     338.47      77.31       1064.60     160.26     151.00 0 N7713A 0.01003
 357.73184 -40.72947 341.59924 -71.54721   0.00000   0.00000       0.00       0.00    1612.58     146.98      25.35      86.87     231.80     104.16     464.99     138.52       1646.07     163.46     150.00 0 N7764  0.005662
 358.07217 -25.40777  36.99643 -76.63661   0.00000   0.00000       0.00       0.00    1440.56     138.07      65.86      62.29     281.23     121.97     611.96     112.28       1454.22     165.52     170.00 0 ESO    0.01236
 358.36060 -40.80286 340.38483 -71.84164   0.00000   0.00000       0.00       0.00    1558.74     153.08      -3.71      92.66     -40.59     116.39     313.26     116.47       1565.95     166.51     149.00 0 N7764A 0.03056
 358.38034 -59.67665 315.96539 -55.96193   0.00000   0.00000       0.00       0.00     661.29      80.09      55.44      41.93     173.29      42.19     457.20      70.90        603.85      88.98     120.00 0 ESO    0.01129
 358.92133 -59.95248 315.32712 -55.81384   0.00000   0.00000       0.00       0.00     786.02     104.32     110.24      49.12      85.33      54.16     422.82      92.25        697.62      87.66     123.00 0 ESO    0.05452
  21.21162 -31.75847 247.41678 -81.38245   0.00000   0.00000       0.00       0.00    1151.34     172.06     198.02      77.44     206.78      86.94     498.84     122.60        949.84     129.76     205.00 1 ESO    0.03613
 184.38924  29.60268 192.58328  82.14922   0.00000   0.00000       0.00       0.00    1009.50     142.09      87.28      54.48      36.07     109.83     384.92     109.17        989.45     139.86     169.00 1 N4245  0.002948
 170.24452  19.62404 228.00912  67.96864   0.00000   0.00000       0.00       0.00    1637.15     141.61      72.29      42.87      68.39      71.74     664.18      92.21       1339.08     103.90     133.00 1 U6362  0.01425
 172.14418  23.40274 219.59489  70.92332   0.00000   0.00000       0.00       0.00     866.54     131.16     -55.75      47.09     160.76      58.84     318.51      79.82        903.98     107.21     130.00 1 U6476  0.02445
 178.88432  51.78819 142.27380  63.18973   0.00000   0.00000       0.00       0.00    1263.48     212.39      67.98      48.43     158.31      71.77     484.51      79.27        977.80     122.75     228.00 1 2MAS   0.05168
 181.46808  30.03862 194.02908  79.58777   0.00000   0.00000       0.00       0.00     848.30     126.69      92.91      61.36     224.68      65.29     565.54      75.08        755.12     100.00     124.00 1 2MAS   0.04515
 181.93391  38.61757 158.69041  75.32032   0.00000   0.00000       0.00       0.00    1532.45     171.59    -129.79      53.12     203.57      60.36     630.81      83.66       1314.61     125.26     178.00 1 2MAS 0.06405
 187.99979  46.36428 132.96011  70.38363   0.00000   0.00000       0.00       0.00     739.39     121.39     -59.98      45.08      32.97      49.07     492.26      85.02        859.12      91.68     135.00 1 MCG    0.02464
 194.94586  41.69754 116.76979  75.33070   0.00000   0.00000       0.00       0.00    1162.20     121.05      16.75      41.73     202.29      94.43     407.58     136.99        925.33     127.66     152.00 1 2MAS   0.02738
 203.34074  53.36633 109.27214  62.63594   0.00000   0.00000       0.00       0.00    1454.41     178.73      15.26      53.37     277.64      91.36     472.97      95.99       1134.13     115.50     133.00 1 2MAScl 0.1023
 207.75359  25.07475  27.54421  76.47659   0.00000   0.00000       0.00       0.00     957.35     141.60      49.28      58.81     -84.91      97.00     462.86     120.24        842.94     146.09     152.00 1 U8763  0.02954
 358.55457 -14.34273  73.86564 -71.52662   0.00000   0.00000       0.00       0.00     902.85     148.12      -2.49     109.11      88.64     117.11     305.27     129.03        918.79     157.84     157.00 1 2MAS
